Date,suburb,status,time,station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2024/03/31,Jarrahdale,ADVICE,18,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Jarrahdale,BURNT,21,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Jarrahdale,WATCH AND ACT,16,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Midland,ADVICE,1,Millendon (Swan Valley),13.1,30.6,0.0,4.6,10.8,ESE,37.0,21.0
2024/03/31,Mundaring,ADVICE,1,Gooseberry Hill,16.1,29.8,0.0,10.0,12.1,ESE,76.0,23.0
2024/03/31,Oakford,ADVICE,18,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Oakford,BURNT,21,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Oakford,WATCH AND ACT,16,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Serpentine,ADVICE,18,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Serpentine,BURNT,21,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/03/31,Serpentine,WATCH AND ACT,16,Jandakot,15.6,30.6,0.0,10.0,10.8,ESE,59.0,23.0
2024/04/01,Bellevue,ADVICE,11,Gooseberry Hill,13.3,26.7,0.0,10.0,12.1,E,72.0,7.0
2024/04/01,Hazelmere,ADVICE,10,Perth Airport,14.9,28.0,0.0,2.6,10.5,ESE,50.0,1.0
2024/04/01,Hazelmere,BURNT,15,Perth Airport,14.9,28.0,0.0,2.6,10.5,ESE,50.0,1.0
2024/04/01,Helena Valley,ADVICE,10,Gooseberry Hill,13.3,26.7,0.0,10.0,12.1,E,72.0,7.0
2024/04/01,Helena Valley,BURNT,15,Gooseberry Hill,13.3,26.7,0.0,10.0,12.1,E,72.0,7.0
2024/04/01,Midland,ADVICE,10,Millendon (Swan Valley),15.4,28.1,0.0,2.6,10.5,ESE,41.0,10.0
2024/04/01,Midland,BURNT,15,Millendon (Swan Valley),15.4,28.1,0.0,2.6,10.5,ESE,41.0,10.0
2024/04/01,Mundaring,ADVICE,10,Gooseberry Hill,13.3,26.7,0.0,10.0,12.1,E,72.0,7.0
2024/04/01,Mundaring,BURNT,15,Gooseberry Hill,13.3,26.7,0.0,10.0,12.1,E,72.0,7.0
2024/04/02,Bellevue,ADVICE,11,Gooseberry Hill,12.8,29.7,0.0,10.0,12.1,ESE,63.0,3.0
2024/04/02,Hazelmere,ADVICE,11,Perth Airport,14.3,30.3,0.0,10.2,10.7,E,50.0,3.0
2024/04/02,Helena Valley,ADVICE,11,Gooseberry Hill,12.8,29.7,0.0,10.0,12.1,ESE,63.0,3.0
2024/04/02,Midland,ADVICE,11,Millendon (Swan Valley),14.5,30.4,0.0,10.2,10.7,E,30.0,24.0
2024/04/02,Mundaring,ADVICE,11,Gooseberry Hill,12.8,29.7,0.0,10.0,12.1,ESE,63.0,3.0
2024/04/02,Swan View,ADVICE,14,Gooseberry Hill,12.8,29.7,0.0,10.0,12.1,ESE,63.0,3.0
2024/04/03,Bellevue,ADVICE,12,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Bellevue,BURNT,13,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Hazelmere,ADVICE,10,Perth Airport,14.3,30.5,0.0,6.6,10.6,E,54.0,1.0
2024/04/03,Helena Valley,ADVICE,10,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Koongamia,BURNT,13,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Midland,ADVICE,10,Millendon (Swan Valley),14.7,30.1,0.0,6.6,10.6,E,35.0,24.0
2024/04/03,Mundaring,ADVICE,12,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Mundaring,BURNT,13,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/03,Swan View,BURNT,16,Gooseberry Hill,12.5,29.2,0.0,10.0,12.1,ESE,61.0,5.0
2024/04/04,Hazelmere,BURNT,10,Perth Airport,16.9,31.4,0.0,7.2,7.7,ENE,46.0,1.0
2024/04/04,Helena Valley,BURNT,10,Gooseberry Hill,15.5,29.8,0.0,10.0,12.1,E,57.0,4.0
2024/04/04,Midland,BURNT,10,Millendon (Swan Valley),16.9,31.0,0.0,7.2,7.7,ENE,31.0,15.0
2024/04/04,Mundaring,BURNT,10,Gooseberry Hill,15.5,29.8,0.0,10.0,12.1,E,57.0,4.0
2024/04/13,Bullsbrook,ADVICE,13,Pearce,16.7,27.7,11.2,10.0,9.9,SSW,33.0,16.0
2024/04/14,Bullsbrook,BURNT,9,Pearce,11.2,27.8,0.0,10.0,9.0,S,31.0,15.0
2024/04/23,Hopeland,ADVICE,11,Mandurah,11.8,21.9,0.0,10.0,12.1,E,39.0,10.0
2024/04/23,Hopeland,EMERGENCY WARNING,12,Mandurah,11.8,21.9,0.0,10.0,12.1,E,39.0,10.0
2024/04/23,Hopeland,WATCH AND ACT,12,Mandurah,11.8,21.9,0.0,10.0,12.1,E,39.0,10.0
2024/04/23,Jarrahdale,ADVICE,11,Jandakot,10.9,21.8,0.0,10.0,9.4,ESE,50.0,10.0
2024/04/23,Jarrahdale,EMERGENCY WARNING,12,Jandakot,10.9,21.8,0.0,10.0,9.4,ESE,50.0,10.0
2024/04/23,Serpentine,ADVICE,11,Jandakot,10.9,21.8,0.0,10.0,9.4,ESE,50.0,10.0
2024/04/23,Serpentine,EMERGENCY WARNING,12,Jandakot,10.9,21.8,0.0,10.0,9.4,ESE,50.0,10.0
2024/04/23,Serpentine,WATCH AND ACT,12,Jandakot,10.9,21.8,0.0,10.0,9.4,ESE,50.0,10.0
2024/04/24,Hopeland,ADVICE,10,Mandurah,13.8,23.2,0.0,10.0,12.1,ENE,41.0,11.0
2024/04/24,Hopeland,WATCH AND ACT,3,Mandurah,13.8,23.2,0.0,10.0,12.1,ENE,41.0,11.0
2024/04/24,Jarrahdale,ADVICE,10,Jandakot,13.8,23.9,0.0,10.0,8.7,ESE,48.0,12.0
2024/04/24,Jarrahdale,WATCH AND ACT,4,Jandakot,13.8,23.9,0.0,10.0,8.7,ESE,48.0,12.0
2024/04/24,Serpentine,ADVICE,16,Jandakot,13.8,23.9,0.0,10.0,8.7,ESE,48.0,12.0
2024/04/25,Hopeland,ADVICE,10,Mandurah,13.4,22.5,0.0,10.0,12.1,ENE,43.0,10.0
2024/04/25,Jarrahdale,ADVICE,10,Jandakot,14.7,22.7,0.0,10.0,4.9,E,48.0,6.0
2024/04/25,Serpentine,ADVICE,10,Jandakot,14.7,22.7,0.0,10.0,4.9,E,48.0,6.0
2024/04/26,Hopeland,ADVICE,10,Mandurah,15.6,25.6,0.0,10.0,12.1,E,30.0,24.0
2024/04/26,Jarrahdale,ADVICE,10,Jandakot,15.6,27.0,0.0,10.0,9.8,NE,33.0,9.0
2024/04/26,Serpentine,ADVICE,10,Jandakot,15.6,27.0,0.0,10.0,9.8,NE,33.0,9.0
2024/04/28,Hopeland,ADVICE,10,Mandurah,14.0,23.8,0.0,10.0,12.1,ESE,28.0,23.0
2024/04/28,Hopeland,BURNT,15,Mandurah,14.0,23.8,0.0,10.0,12.1,ESE,28.0,23.0
2024/04/28,Jarrahdale,ADVICE,10,Jandakot,8.5,25.6,0.0,10.0,8.9,E,35.0,22.0
2024/04/28,Serpentine,ADVICE,10,Jandakot,8.5,25.6,0.0,10.0,8.9,E,35.0,22.0
2024/05/08,Armadale,ADVICE,22,Jandakot,14.3,27.6,0.0,10.0,7.6,ENE,33.0,12.0
2024/05/08,Brookdale,ADVICE,22,Jandakot,14.3,27.6,0.0,10.0,7.6,ENE,33.0,12.0
2024/05/09,Armadale,BURNT,10,Jandakot,17.0,28.3,0.0,10.0,0.3,NE,46.0,9.0
2024/05/09,Brookdale,BURNT,10,Jandakot,17.0,28.3,0.0,10.0,0.3,NE,46.0,9.0
2024/05/18,Beechina,ADVICE,14,Bickley,12.9,25.0,0.0,10.0,12.1,ENE,48.0,9.0
2024/05/18,Chidlow,ADVICE,14,Bickley,12.9,25.0,0.0,10.0,12.1,ENE,48.0,9.0
2024/05/18,Mundaring,ADVICE,14,Gooseberry Hill,15.4,26.7,0.0,10.0,12.1,E,54.0,4.0
2024/05/18,The Lakes,ADVICE,14,Bickley,12.9,25.0,0.0,10.0,12.1,ENE,48.0,9.0
2024/05/19,Beechina,BURNT,13,Bickley,11.1,24.0,0.0,10.0,12.1,NE,41.0,9.0
2024/05/19,Chidlow,ADVICE,10,Bickley,11.1,24.0,0.0,10.0,12.1,NE,41.0,9.0
2024/05/19,Chidlow,BURNT,13,Bickley,11.1,24.0,0.0,10.0,12.1,NE,41.0,9.0
2024/05/19,Mundaring,ADVICE,10,Gooseberry Hill,14.9,25.6,0.0,10.0,12.1,E,52.0,1.0
2024/05/19,Mundaring,BURNT,13,Gooseberry Hill,14.9,25.6,0.0,10.0,12.1,E,52.0,1.0
2024/05/19,The Lakes,ADVICE,10,Bickley,11.1,24.0,0.0,10.0,12.1,NE,41.0,9.0
2024/05/19,The Lakes,BURNT,13,Bickley,11.1,24.0,0.0,10.0,12.1,NE,41.0,9.0
2024/07/05,Beechina,ADVICE,15,Bickley,5.2,14.1,0.2,10.0,12.1,ENE,59.0,11.0
2024/07/05,Beechina,BURNT,16,Bickley,5.2,14.1,0.2,10.0,12.1,ENE,59.0,11.0
2024/07/05,Mundaring,ADVICE,15,Gooseberry Hill,7.9,15.6,0.0,10.0,12.1,ENE,59.0,11.0
2024/07/05,Mundaring,BURNT,16,Gooseberry Hill,7.9,15.6,0.0,10.0,12.1,ENE,59.0,11.0
2024/09/30,Forrestdale,ADVICE,11,Jandakot,5.6,23.7,0.0,10.0,11.3,SW,31.0,15.0
2024/09/30,Haynes,ADVICE,11,Jandakot,5.6,23.7,0.0,10.0,11.3,SW,31.0,15.0
2024/09/30,Hilbert,ADVICE,11,Jandakot,5.6,23.7,0.0,10.0,11.3,SW,31.0,15.0
2024/09/30,Seville Grove,ADVICE,11,Jandakot,5.6,23.7,0.0,10.0,11.3,SW,31.0,15.0
2024/10/01,Carmel,WATCH AND ACT,11,Bickley,9.8,28.5,0.0,10.0,12.1,WNW,46.0,21.0
2024/10/01,Lesmurdie,WATCH AND ACT,11,Gooseberry Hill,11.6,30.9,0.0,10.0,12.1,E,57.0,6.0
2024/10/01,Walliston,WATCH AND ACT,11,Bickley,9.8,28.5,0.0,10.0,12.1,WNW,46.0,21.0
2024/10/10,Anketell,ADVICE,13,Jandakot,11.9,27.8,0.0,10.0,11.5,E,48.0,6.0
2024/10/11,Anketell,ADVICE,9,Jandakot,18.2,30.6,0.0,10.0,11.0,NW,41.0,12.0
2024/11/03,Baldivis,ADVICE,15,Garden Island,14.4,19.5,0.0,10.0,12.1,SSW,52.0,18.0
2024/11/05,Harrisdale,ADVICE,14,Jandakot,14.4,22.3,2.2,10.0,7.6,WSW,50.0,12.0
2024/11/05,Harrisdale,WATCH AND ACT,13,Jandakot,14.4,22.3,2.2,10.0,7.6,WSW,50.0,12.0
2024/11/13,Gidgegannup,ADVICE,14,Millendon (Swan Valley),10.2,34.4,0.0,5.6,12.4,SSW,30.0,16.0
2024/11/17,Canning Vale,WATCH AND ACT,15,Jandakot,11.4,28.7,0.0,10.0,12.9,ESE,57.0,22.0
2024/11/23,Brigadoon,ADVICE,3,Millendon (Swan Valley),9.9,31.1,0.0,7.2,13.1,SSW,30.0,16.0
2024/11/23,Bullsbrook,ADVICE,7,Pearce,10.4,32.5,0.0,10.0,13.1,E,54.0,7.0
2024/11/23,Upper Swan,ADVICE,3,Millendon (Swan Valley),9.9,31.1,0.0,7.2,13.1,SSW,30.0,16.0
2024/11/24,Bullsbrook,ADVICE,10,Pearce,14.5,39.5,0.0,10.0,13.1,SW,46.0,14.0
2024/11/24,Sawyers Valley,ADVICE,16,Bickley,14.5,34.9,0.0,10.0,12.1,E,41.0,2.0
2024/11/25,Champion Lakes,EMERGENCY WARNING,17,Jandakot,15.6,25.3,0.0,10.0,13.1,SSW,61.0,17.0
2024/11/25,Gosnells,EMERGENCY WARNING,17,Jandakot,15.6,25.3,0.0,10.0,13.1,SSW,61.0,17.0
2024/11/25,Sawyers Valley,ADVICE,10,Bickley,13.9,24.2,0.0,10.0,12.1,SE,52.0,23.0
2024/11/25,Southern River,EMERGENCY WARNING,17,Jandakot,15.6,25.3,0.0,10.0,13.1,SSW,61.0,17.0
2024/11/25,The Lakes,WATCH AND ACT,12,Bickley,13.9,24.2,0.0,10.0,12.1,SE,52.0,23.0
2024/11/26,Champion Lakes,WATCH AND ACT,11,Jandakot,9.0,24.2,0.0,10.0,13.0,SW,48.0,14.0
2024/11/26,Gosnells,WATCH AND ACT,11,Jandakot,9.0,24.2,0.0,10.0,13.0,SW,48.0,14.0
2024/11/26,Southern River,WATCH AND ACT,11,Jandakot,9.0,24.2,0.0,10.0,13.0,SW,48.0,14.0
2024/11/27,Champion Lakes,ADVICE,15,Jandakot,12.4,28.9,0.0,10.0,13.1,E,43.0,23.0
2024/11/27,Gosnells,ADVICE,15,Jandakot,12.4,28.9,0.0,10.0,13.1,E,43.0,23.0
2024/11/27,Parkerville,ADVICE,15,Gooseberry Hill,11.0,27.6,0.0,10.0,12.1,ENE,57.0,7.0
2024/11/27,Sawyers Valley,ADVICE,15,Bickley,9.2,25.9,0.0,10.0,12.1,E,54.0,23.0
2024/11/27,Southern River,ADVICE,15,Jandakot,12.4,28.9,0.0,10.0,13.1,E,43.0,23.0
2024/11/28,Bullsbrook,ADVICE,16,Pearce,16.9,32.9,0.0,10.0,13.1,E,61.0,3.0
2024/11/28,Bullsbrook,WATCH AND ACT,16,Pearce,16.9,32.9,0.0,10.0,13.1,E,61.0,3.0
2024/11/28,Champion Lakes,ADVICE,15,Jandakot,16.0,32.4,0.0,10.0,13.1,E,48.0,2.0
2024/11/28,Sawyers Valley,ADVICE,15,Bickley,12.2,29.7,0.0,10.0,12.1,E,54.0,1.0
2024/11/28,Southern River,ADVICE,15,Jandakot,16.0,32.4,0.0,10.0,13.1,E,48.0,2.0
2024/11/28,The Lakes,ADVICE,15,Bickley,12.2,29.7,0.0,10.0,12.1,E,54.0,1.0
2024/11/28,Wellard,ADVICE,7,Garden Island,16.6,31.6,0.0,10.0,12.1,E,44.0,24.0
2024/11/29,Champion Lakes,ADVICE,15,Jandakot,20.8,31.7,0.0,10.0,1.2,ENE,43.0,3.0
2024/11/29,Gosnells,ADVICE,15,Jandakot,20.8,31.7,0.0,10.0,1.2,ENE,43.0,3.0
2024/11/29,Sawyers Valley,ADVICE,15,Bickley,15.7,29.0,0.0,10.0,12.1,ENE,43.0,7.0
2024/11/29,Southern River,ADVICE,15,Jandakot,20.8,31.7,0.0,10.0,1.2,ENE,43.0,3.0
2024/11/29,The Lakes,ADVICE,15,Bickley,15.7,29.0,0.0,10.0,12.1,ENE,43.0,7.0
2024/11/29,Wellard,ADVICE,16,Garden Island,19.3,31.0,0.0,10.0,12.1,ENE,41.0,3.0
2024/12/02,The Lakes,ADVICE,10,Bickley,11.9,18.2,6.6,10.0,12.1,W,50.0,12.0
2024/12/03,The Lakes,ADVICE,10,Bickley,12.3,20.1,0.0,10.0,12.1,W,43.0,14.0
2024/12/04,The Lakes,ADVICE,10,Bickley,14.5,23.0,0.4,10.0,12.1,W,44.0,10.0
2024/12/05,Anketell,ADVICE,23,Jandakot,10.9,26.3,0.0,10.0,13.0,SW,52.0,14.0
2024/12/05,Anketell,EMERGENCY WARNING,16,Jandakot,10.9,26.3,0.0,10.0,13.0,SW,52.0,14.0
2024/12/05,Anketell,WATCH AND ACT,17,Jandakot,10.9,26.3,0.0,10.0,13.0,SW,52.0,14.0
2024/12/05,Casuarina,ADVICE,23,Garden Island,16.4,23.6,0.0,10.0,12.1,S,72.0,19.0
2024/12/05,Casuarina,EMERGENCY WARNING,16,Garden Island,16.4,23.6,0.0,10.0,12.1,S,72.0,19.0
2024/12/05,Casuarina,WATCH AND ACT,17,Garden Island,16.4,23.6,0.0,10.0,12.1,S,72.0,19.0
2024/12/05,Oakford,ADVICE,23,Jandakot,10.9,26.3,0.0,10.0,13.0,SW,52.0,14.0
2024/12/05,Oakford,WATCH AND ACT,17,Jandakot,10.9,26.3,0.0,10.0,13.0,SW,52.0,14.0
2024/12/06,Anketell,ADVICE,15,Jandakot,15.1,31.0,0.0,10.0,13.1,SE,52.0,22.0
2024/12/06,Casuarina,ADVICE,15,Garden Island,15.7,24.7,0.0,10.0,12.1,SSW,70.0,18.0
2024/12/06,Oakford,ADVICE,15,Jandakot,15.1,31.0,0.0,10.0,13.1,SE,52.0,22.0
2024/12/07,Anketell,ADVICE,10,Jandakot,15.8,35.2,0.0,10.0,12.5,SE,57.0,24.0
2024/12/07,Casuarina,ADVICE,10,Garden Island,16.0,30.1,0.0,10.0,12.1,SSW,57.0,15.0
2024/12/07,Oakford,ADVICE,10,Jandakot,15.8,35.2,0.0,10.0,12.5,SE,57.0,24.0
2024/12/08,Anketell,ADVICE,10,Jandakot,17.6,35.3,0.0,10.0,13.1,ESE,54.0,24.0
2024/12/08,Casuarina,ADVICE,10,Garden Island,18.3,24.0,0.0,10.0,12.1,SSW,61.0,18.0
2024/12/08,Oakford,ADVICE,10,Jandakot,17.6,35.3,0.0,10.0,13.1,ESE,54.0,24.0
2024/12/09,Anketell,ADVICE,11,Jandakot,19.6,35.6,0.0,10.0,13.1,ESE,57.0,19.0
2024/12/09,Casuarina,ADVICE,11,Garden Island,19.2,29.3,0.0,10.0,12.1,SE,56.0,19.0
2024/12/09,Manning,ADVICE,7,Perth,20.5,35.0,0.0,9.8,13.1,ESE,41.0,20.0
2024/12/09,Oakford,ADVICE,11,Jandakot,19.6,35.6,0.0,10.0,13.1,ESE,57.0,19.0
2024/12/10,Manning,ADVICE,10,Perth,18.5,35.3,0.0,9.2,13.2,E,44.0,23.0
2024/12/15,The Lakes,ADVICE,17,Bickley,14.9,22.1,0.0,10.0,12.1,W,57.0,12.0
2024/12/15,The Lakes,WATCH AND ACT,14,Bickley,14.9,22.1,0.0,10.0,12.1,W,57.0,12.0
2024/12/17,Port Kennedy,ADVICE,22,Garden Island,17.5,32.5,0.0,10.0,12.1,E,41.0,5.0
2024/12/17,Port Kennedy,EMERGENCY WARNING,15,Garden Island,17.5,32.5,0.0,10.0,12.1,E,41.0,5.0
2024/12/17,Port Kennedy,WATCH AND ACT,15,Garden Island,17.5,32.5,0.0,10.0,12.1,E,41.0,5.0
2024/12/21,Mardella,EMERGENCY WARNING,1,Jandakot,20.5,40.4,0.0,10.0,12.8,ESE,54.0,22.0
2024/12/22,Mardella,ADVICE,10,Jandakot,20.6,41.0,0.0,10.0,13.2,ESE,52.0,1.0
2024/12/30,Boya,ADVICE,18,Gooseberry Hill,17.7,36.1,0.0,10.0,12.1,E,69.0,23.0
2024/12/30,Boya,WATCH AND ACT,17,Gooseberry Hill,17.7,36.1,0.0,10.0,12.1,E,69.0,23.0
2024/12/30,Hamersley,ADVICE,13,Perth,17.4,33.4,0.0,13.2,13.1,S,33.0,16.0
2024/12/31,Darling Downs,ADVICE,2,Jandakot,19.2,36.8,0.0,10.0,13.1,ESE,52.0,24.0
2024/12/31,Darling Downs,WATCH AND ACT,24,Jandakot,19.2,36.8,0.0,10.0,13.1,ESE,52.0,24.0
2024/12/31,Hamersley,ADVICE,15,Perth,19.6,36.5,0.0,13.6,13.1,E,35.0,5.0
2024/12/31,Hilbert,ADVICE,2,Jandakot,19.2,36.8,0.0,10.0,13.1,ESE,52.0,24.0
2024/12/31,Hilbert,WATCH AND ACT,24,Jandakot,19.2,36.8,0.0,10.0,13.1,ESE,52.0,24.0
2025/01/01,Beechina,WATCH AND ACT,22,Bickley,17.9,37.8,0.0,10.0,12.1,E,54.0,24.0
2025/01/01,Darling Downs,ADVICE,11,Jandakot,21.9,37.8,0.0,10.0,13.0,ESE,48.0,24.0
2025/01/01,Hilbert,ADVICE,11,Jandakot,21.9,37.8,0.0,10.0,13.0,ESE,48.0,24.0
2025/01/02,Bertram,ADVICE,16,Garden Island,20.0,25.9,0.0,10.0,12.1,SSW,44.0,23.0
2025/01/02,Bertram,WATCH AND ACT,15,Garden Island,20.0,25.9,0.0,10.0,12.1,SSW,44.0,23.0
2025/01/02,Casuarina,ADVICE,17,Garden Island,20.0,25.9,0.0,10.0,12.1,SSW,44.0,23.0
2025/01/02,Casuarina,WATCH AND ACT,15,Garden Island,20.0,25.9,0.0,10.0,12.1,SSW,44.0,23.0
2025/01/15,Ellenbrook,ADVICE,13,Millendon (Swan Valley),13.9,32.3,0.0,9.4,13.1,SW,31.0,14.0
2025/01/15,Middle Swan,ADVICE,16,Millendon (Swan Valley),13.9,32.3,0.0,9.4,13.1,SW,31.0,14.0
2025/01/17,Gidgegannup,ADVICE,14,Millendon (Swan Valley),20.7,26.7,0.0,11.0,3.7,WSW,30.0,16.0
2025/01/20,Gidgegannup,ADVICE,10,Millendon (Swan Valley),25.1,45.1,0.0,11.4,10.4,E,35.0,1.0
2025/01/21,Karrakup,EMERGENCY WARNING,3,Jandakot,28.1,39.0,0.0,10.0,1.2,NNW,46.0,12.0
2025/01/21,Karrakup,WATCH AND ACT,3,Jandakot,28.1,39.0,0.0,10.0,1.2,NNW,46.0,12.0
2025/01/22,Cardup,ADVICE,10,Jandakot,26.9,38.0,0.0,10.0,6.2,SW,57.0,12.0
2025/01/22,Jarrahdale,ADVICE,11,Jandakot,26.9,38.0,0.0,10.0,6.2,SW,57.0,12.0
2025/01/22,Karrakup,ADVICE,10,Jandakot,26.9,38.0,0.0,10.0,6.2,SW,57.0,12.0
2025/01/23,Bull Creek,ADVICE,13,Jandakot,27.0,40.2,0.0,10.0,5.1,E,41.0,24.0
2025/01/23,Bull Creek,WATCH AND ACT,11,Jandakot,27.0,40.2,0.0,10.0,5.1,E,41.0,24.0
2025/01/23,Cardup,ADVICE,10,Jandakot,27.0,40.2,0.0,10.0,5.1,E,41.0,24.0
2025/01/23,Karrakup,ADVICE,10,Jandakot,27.0,40.2,0.0,10.0,5.1,E,41.0,24.0
2025/01/24,Cardup,ADVICE,10,Jandakot,23.2,32.4,0.0,10.0,11.7,NNW,56.0,13.0
2025/01/24,Jarrahdale,ADVICE,10,Jandakot,23.2,32.4,0.0,10.0,11.7,NNW,56.0,13.0
2025/01/28,Alfred Cove,ADVICE,14,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Anketell,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Applecross,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Ardross,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Armadale,ADVICE,14,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Ascot,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Ashby,ADVICE,14,Pearce,17.7,38.5,0.0,10.0,12.7,E,54.0,23.0
2025/01/28,Ashfield,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Attadale,ADVICE,14,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Atwell,ADVICE,17,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Aubin Grove,ADVICE,14,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Aveley,ADVICE,15,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Bailup,ADVICE,14,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Balcatta,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Baldivis,ADVICE,14,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Ballajura,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Banksia Grove,ADVICE,16,Pearce,17.7,38.5,0.0,10.0,12.7,E,54.0,23.0
2025/01/28,Baskerville,ADVICE,15,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Bassendean,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Bateman,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Bayswater,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Beaconsfield,ADVICE,15,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Beckenham,ADVICE,15,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Bedford,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Bedfordale,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Beechboro,ADVICE,16,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Beechina,ADVICE,15,Bickley,14.3,34.6,0.0,10.0,12.1,E,61.0,3.0
2025/01/28,Beeliar,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Beldon,ADVICE,16,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Belhus,ADVICE,15,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Belmont,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Bennett Springs,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Bentley,ADVICE,15,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Bertram,ADVICE,15,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Bickley,ADVICE,15,Bickley,14.3,34.6,0.0,10.0,12.1,E,61.0,3.0
2025/01/28,Bicton,ADVICE,16,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Booragoon,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Boya,ADVICE,16,Gooseberry Hill,16.2,36.7,0.0,10.0,12.1,ESE,74.0,3.0
2025/01/28,Brabham,ADVICE,17,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Brookdale,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Bull Creek,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Bullsbrook,ADVICE,17,Pearce,17.7,38.5,0.0,10.0,12.7,E,54.0,23.0
